,text,sentiment
13992,none sample itineraries actually booked every last leg back us says invalid,0
13993,im booked tuesday night degrees alabama right im good stay warm safe,2
13994,plot thickens plane ground crew get us gate apparently weather large numbers,0
13995,number even let wait next customer rep frustrating cant talk humans,0
13996,happened didnt get notification departure cancelled flightation tomorrow take hrs talk someone,0
13997,set schedule try keep aaalwayslate flight,1
13998,derekc surprise ba doesnt registered system getting hopeful lets step okay,0
13999,unfortunately true robot apologizes hangs get help,0
14000,thanks reply functioning plane four hours ago way staff friendly tho,2
14001,sending details americanair theyre pretty handy dandy info lookforwardtoflywithaa,2
14002,aa ignored,0
14003,fyi twice ive tried well call someone free thing times called picked hung,0
14004,thats number called wouldnt let speak agent issues weather today,0
14005,usually raving service lax nbr helper cant figure hang coat serve drink f,0
14006,motvida know reservations team hr callback time,0
14007,kids aged need fly aa internally within usa thanks confirming,1
14008,absolute terrible service schedule minute layover let someone plane door closed,0
14009,didnt miss flight american airlines gave ticket well passengers tickets away fault,0
14010,please help aa monday cancelled flightled advise reflight booking problems refund children need make plans,1
14011,dm sent answer please,1
14012,really want get home tonight preferably please stop delaying plane americanairlines,0
14013,profiting billions throwing crap people put american hurting brand,0
14014,ive never witnessed covert tactics airline,0
14015,cancelled flightled wifes flight call service wont even let us going hours,0
14016,shouldnt happen put us gear jeopardy steps take protect customers items,0
14017,american airlines,1
14018,issues based weather things control issues based negligence,0
14019,worst air experience ever first plane yet,0
14020,dmed,1
14021,first class passengers request sand coach,1
14022,daipresident good luck dfw evening aa,2
14023,cancelled flightled flight twelve hours maybe well heard aa rep point,0
14024,hold hoursgot agent immediately txfd change cncdld flighttold would min min late flightr waiting,0
14025,awesome customer service rdu snuck wife warm cookie thx,2
14026,flight attendants aa spectacularfed entire cabin food coach keep serving vile food,0
14027,cinedrones wish team member would pick phone point let alone courteous helpful,0
14028,seriously pls pls bring people help us still flights ord frm dfw want,0
14029,carlw followed dmd please respond concern really disappointed customer service,0
14030,add get go work tomorrow dont like wait late flightr cs sucks,0
14031,thought guys done messing make worse airline ruins hopes dreams,0
14032,flight nan departs flytpa enroute dfwairport,1
14033,approaching three hours sitting plane ground dfw americanairlines flight oscar performance,0
14034,useless baggage service called tell us would bags maybe midnight,0
14035,checking flight website easy asking bear shit toilet justsaying,1
14036,makes small improvements retains program win keep crappy food change advantage lose,0
14037,aa cancelled flightled flight without courtesy notifying us alternatives poor,0
14038,loaded luggage plane hour delayed flight,0
14039,spent flight could gone united mileage program sucks,0
14040,plz bring agents dfw aa cstmr srvc ctr gates agents ppl,0
14041,food served aa vile grossthe entire cabin eat meal survey flight crew another gross,0
14042,bags arent even loaded plane flight,0
14043,never got update worst communication u flight delay mechanical word poorservice,0
14044,looks like best hope guess us air dont think ill get miles alaska sucks,0
14045,navy sisters flight cancld cant get agent theyve called back put hold amp discnctany help,0
14046,wife amp infant daughter aa abidfw en route delayed yall hold aa rdu connect,0
14047,educate bohol c wall volunteer staff help kids buy plane ticketi cant help,1
14048,anxious see care customers youve inconvenienced cancelled flightledflight,0
14049,also problem calling us airlines send automatic call email rebook courtesy,0
14050,cant handle customers needs cancelled flightled flight number leads quick goodbye sad,0
14051,upset select seats tuesday flight online phone terrible customer service please help,0
14052,need get albuquerque nm usa cebu philippines im providing educational help kids help,1
14053,already amp automated voice told us wait hours yet call back,0
14054,changed aadvantage travel plans amp called get help sea ur busy amp hangs gives,0
14055,yes tomorrow work though im really mad situation,0
14056,whenever cheat goes horribly wrong promise wont stray anymore im talking delta,0
14057,praywinn understaffing looks like labor slowdown weather incompetence disregard customer,0
14058,need help reservation purchased americanair operated usairways cant get,0
14059,flight dfw lit tomorrow cancelled flightled next pls advise help,0
14060,taking calls need change flight,0
14061,flight reserved tomorrow cancelled flightled cancelled flight reservation get full refund,0
14062,thanks fa shawn spectacular service flt lhrdfw fa susan warm engaging onboard welcome,2
14063,cant choose seat online booked priceline smh,0
14064,wasnt really delay told engine needed troubleshot makes person paranoid,0
14065,overweight flight sold tickets seats know lets call,0
14066,jaynegelman howabout moreblacklist,1
14067,jfk flight boston delayed min waiting catering boarding flight lax waiting hour wtf,0
14068,yes says reservation retrieved time also never got email aa saying flight cancelled flightled,0
14069,help cancelled flightled flight id like book another flightive hold minutes counting,0
14070,ended flight la fourth time standby thanks,2
14071,waiting hold hour,0
14072,thanks carry guys insisted checked gate missing wont till late flight tomorrow morning,0
14073,thats ok thanks letting know appreciate responses,2
14074,spoke soon min late flightr still waiting bags load sympathy would appreciated least,0
14075,heymynameissean sean look aa schedule sometimes gives clue newairplanes used gr,1
14076,thanks show,2
14077,well done taken fun air travel phlairport,0
14078,worries even though talking seat assignment,2
14079,kconti looks like jfk great pic oneworld jets lined opposite side air berlin lan aa,1
14080,trying call day get hung every time guys horrible,0
14081,jameswester see james dedicated inbound phone lines telephones eat billions profits,0
14082,superyan hear last call boarding flight jfk hours ago good luck wflights,1
14083,sitting plane hrs gate due computer sys issue point cancelled flight flight ridiculous phlairport,0
