,text,sentiment
21543,know right thats weak g seems like sk think latonya lamesauce call,0
21544,looks much better short hair,2
21545,tried unstoppable,1
21546,wish would californiai sad,0
21547,whats though sound bit boiler,0
21548,watching bolt brothers mom,1
21549,im bummed didnt get tedx tickets,0
21550,watching alias beginning approximately th time,1
21551,happened weather,1
21552,sad thing samsam loves sexy crooked body wants,1
21553,yeah know need get back twittering havent felt yes thank god txtin would miss ya,1
21555,rain rain rain go away come back next week im gone via raining lie crazy keys,1
21556,guess cant request song though,1
21557,hm tweetdeck lost old replies,0
21558,dont let sun catch crying oh cool,2
21559,rain parade beer fire,1
21560,turned alarm morning thought saturday rush get ready work def saturday fail,0
21561,busy busy busy wont ning days,1
21562,jaunty jackalope boring name intrepid ibex still favorite among,1
21563,find chays keys im gon na clean room tomorrow theyll pop,1
21564,seniors done days woohoo going night,2
21565,said cant wear converse dress,1
21566,bank holiday mondaaaaaay exams tomorrow,0
21567,gon na head shower going friends birthday party,1
21568,going bed plans tomorrow hanging around good night people,2
21569,bet people ideia standards lovely time pair,1
21570,ow shitttt cant come get drunk ihave go photo shoot portsmouth sumfink owwwwwwwwwwwww,0
21571,belly ache,0
21572,sadness could hang feel less apathetic,0
21573,school game oh joy totally lookin forward day,2
21574,wish lived atleast relatively close ohio havent seen troy mcloven almost year,0
21575,star trek pure awesome love great seeing,2
21576,feels like warm things,1
21577,aw man half term isnt long enough lol,0
21578,last day ko olina north shoreee,1
21579,laundry tonight guess admit paved way,2
21580,meant go play cricket cant get lift im stuck home watching apprentice lovely day,0
21581,saw star trekone word bombtastic go see havent already ps love jon cho haha,2
21582,must admit first saw name posted thought exploit attempt,0
21583,vote want see gino drag please post pictures,1
21584,worth love free version iphone though,1
21585,nope wasnt kidding sometimes think forest gump running years,1
21586,oooh thats right zoo think months time could regular meeting place,1
21587,fight club th anniversary reenacting nice tattoos,2
21588,still finishing errands trip tomorrow morning airport,1
21589,grandbabies today month old twins month infant love every minute,2
21590,office bldg sells move another smaller one lose gym,0
21592,get fixed years worth thing,2
21593,late im already bus goin home hell u talkin drinkin tea,0
21594,pimms,1
21595,everyone vote miley cyrus mtv movie awards cant doet work im frustraded,0
21596,sounds like episode tv wine library,1
21597,last night bad guys tried enter garden alone really got scared feel really stupid funny,0
21598,molly keeps punching cuz sees yellow cars im gon na covered bruises dont like game,0
21599,worries going abp right want something,2
21600,lou moved edinburgh glasgow new flat phone line broadband,1
21601,need wake earlier im actually tired enough fall asleep,0
21602,watching french open tennis sad see venus make early exit morning,0
21603,yay thats cool aww woulda sweet worries though im glad fun,2
21604,enjoying nice couple dad brother bad never really see anymore,1
21605,oh hope bad sounds,2
21606,go room first time weeks youre cleaning,1
21607,hey thanx following ill follow,2
21608,got ill tomorrow ive got birthday,1
21609,dont good funerals crying way contagious,0
21610,missing taylor like crazy cant wait till hes back,0
21611,luckyand wife loves,2
21612,thats local coffeeshop sold stuff last time im quitting,0
21614,wondering money earnt financial year gone account like grand wheres rest,1
21615,maths science strongest thinkdunno bout geography like day study year work,1
21616,final final semester,1
21617,start work moro looking forward,1
21618,starting look like website may happen form,0
21619,en route minnebron cell reception notoriously unreliable tweet great day yall,1
21620,hate life mo sucks,0
21621,whats going tonight lets partyyyyy,2
21622,really like weather widget imac iphone always predict different weathernot,1
21623,check twitpic telling people buy album,1
21624,th time month im spending time broken airco time sigh great weekends weather,2
21625,haha tooooo miss havnt seen ages,0
21626,walk school two welts thighs,0
21627,flowers grow,1
21628,best job world yes australia,2
21629,life went get tickets time low sold anyone got spares wan na sell,1
21630,yeah friday work tomorrow oh well going shopping afterwork,1
21631,love flock ubuntu,2
21632,morning tweeple im bit sneezy today,0
21633,think book gone forever mourn forever,0
21634,top x x x two desktops gear come time course,1
21635,kl drink,1
21636,dicei searched help areajust problem people would hotoh well,1
21637,anyone got jbs live chat vid school saw joe hug tackle nick lol,1
21638,kids love dark hair say dye much never know color going yea hahahahaha,2
21639,wow didnt realize seats far back hope enjoy show enough paid tickets,1
21640,someone take care im sick,0
21641,im depressed want know kiss,0
21642,never going get pictures taken,1
21643,whats great bout called wonderful love life god sake wateva,2
21644,downloading rightreal speedracher,1
21646,omg awful k wow pyr figured open doorknobs one day crushing jaws,0
21647,hearing surprising news bestfriendwhere sis tell whole story,1
21648,got lot shopping done todayreally excited bout new travel journal going go sleep watching movie cousins,2
21649,wanted go birthday,2
21650,heeey heeey go read,1
21651,ugh yeeet like week ill keep trying,1
21652,freeeeeeeeeeeeeeeezing im excited see soooooooon lets go see yehhaaaaaaa,1
21653,back pub want peroni,1
21654,hey padsterits dirt track thx info got miles,2
21655,somewhere,1
21656,mk mentalityi think,1
21657,outside hour sun bloody hot tan wait monday spend around hours outside,1
21658,ty friend yes ur right daughter daughter forever,2
21659,missing mother days happy mothers day,2
21660,im dealing cancer direct family bugger cancel sucks,0
21661,going church god bless,2
21662,water horse movie totally making want go scotland want water horse lol,1
21663,dont worry wont ill send soon land delhi ill let know price little,2
21664,haaha bangs kinda long oops,1
21665,birthday days,1
21666,standin forest got maddest photos taken,1
21667,morning everyone going gig run update later,1
21668,called friend bed time acknowledge inevitable goodnight hello sleep,1
21669,listening song shattered tynisha keli wwwmyspacecomtynishakeli,1
21670,used spare usb flash drive virtual ram pc got gb memory,1
21671,wolverine awesome love great actor,2
21672,supernatural mishaaaaaaaa,1
21673,really hope see tweets sent much swear tour philippines please prays,2
21674,delay midnight bloody thomson,0
21675,tired bored watching movies im home alone,0
21676,r u tonight broi wan na go,1
21677,currently msla cloud sky humidity gon na get today imworking,0
21678,bed nowmy family wonderful day planned today happy mothers day,2
21679,way santa monica,1
21680,grew fat today gss hxc saw full house chanel jc pedder red ferragamo great economic downturn,2
21681,really come ireland time love,2
21682,got bunch presents mail mama excited open birthday days,2
21683,gon na great week dallas next weekend,2
21685,want bittersweet lol,1
21686,fun summer,2
21687,hate going work nights im micro least get work,0
21688,yay get extra hmm anyway im going partying hard get,2
21689,yea feel like im bein ignored,0
21690,traveling la today see grandpa hospitalyet another road block cross fro family,0
21691,b youre leeds one,1
21692,looks nights,1
21693,omg poor eppy hope ok scary wow cant believe one noticed,1
21694,finished taking world geograhy final think bad,0
21695,thank jonas,2
21696,ur really sweetest person ever thanks making everyones dreams come trueps dream u twitter back x,2
21697,thanks remembering,2
21698,im going ask waldi hope makes new keyword,2
21699,took long napi feel like still asleep,1
21700,wish could find camera cause really wan na record,2
21701,bayliss naww go mega scotter,1
21702,headache already boo,0
21703,writing song,1
21704,enjoying gears war pc game really gooooood,2
21705,best day ever met greatest year olds never see ahh ill miss saw hour xd sad,1
21706,see nova monday tickets,1
21707,hooray avatar back wil go put gardeners zone,1
21708,yu th trang ny xem recommended,1
21709,youre big man embracing tears,2
21710,oh man sick night feel awful,0
21711,hate weather wan na bake,0
21712,ahahah sandy bekz erin derrian,1
21713,oh hate rain septa leaving dog,0
21714,listening weightless time low thanks making listening,2
21715,woofers knew,1
21716,twitter acting weird,0
21717,dang ran bunny way home feel bad compassion animals humans,0
21718,got ta lot work knocked project theres one feature refuses work right cant release next version,1
21719,haha wish filling broke cavitie needs get fixed,1
21720,hope tunnel wide enough get way,1
21721,hey guys ask item u guys put ur talent show big fans whoo,2
21722,watchin grease waiting hurry come talk girl ugh seems far away,0
21723,got peanut butter beard felt weird axe body wash burnt eyes theyre okay,0
21724,tried go back police blocked whole neighborhood theyre evacuating building,1
21725,awwwwwww two cutest gods love hair,2
21726,see message mandingo jrlol hope music ill like,2
21727,jus found id finally lint thingy dryer lol bent outta shape im mad,0
21728,auntie diane wins quote day hes incredible hulk,2
